Gene,59yo tumor periphery astro,59yo tumor core astro,64yo tumor core astro,65yo tumor core astro,21yo Hippocampus astro,22yo Hippocampus astro,53yo A Hippocampus astro,53yo B Hippocampus astro,Fetal ctx 1 astro,Fetal ctx 2 astro,Fetal ctx 3 astro,Fetal ctx 4 astro,Fetal ctx 5 astro,Fetal ctx 6 astro,8yo ctx astro,13yo ctx astro,16yo ctx astro,21yo ctx astro,22yo ctx astro,35yo ctx astro,47yo ctx astro,51yo ctx astro,53yo ctx astro,60yo ctx astro,63yo ctx 1 astro,63yo ctx 2 astro,25yo ctx neuron,22yo ctx oligo,63yo ctx A oligo,63yo ctx B oligo ,47yo ctx oligo,63yo ctx 3 oligo,45yo ctx myeloid,51yo ctx myeloid,63 yo ctx myeloid,47 yo ctx endo,13yo ctx endo,45yo whole cortex,63yo whole cortex,25yo whole cortex,53yo whole cortex,Mouse 1 month astro,Mouse 4 month astro,Mouse 7 month astro,Mouse 9 month astro
Gpr3,0.7,1.6,1.3,0.1,0.8,2.5,1.4,0.5,4.6,4.9,3.9,4.4,4.2,0.1,2.0,0.9,1.7,0.4,0.7,3.5,1.0,0.7,0.6,2.5,1.2,1.9,0.6,0.6,0.2,0.5,0.7,0.2,0.5,0.4,1.1,0.1,0.6,0.3,0.1,0.2,0.1,0.4,0.2,1.4,0.5
Gpr33,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Gpr34,0.3,0.3,1.0,0.4,1.5,6.2,2.147727610277467,2.7,0.1,0.1,0.4,2.5,2.4,0.1,0.8,0.5,0.4,2.3,1.5,0.2,2.6,2.0,0.6,0.7,0.7,1.8,1.1,1.3145833333334283,2.1,3.9,7.3,2.8,0.783307668617348,1.1622564258095514,1.3535963052696085,1.2,0.9,1.6,2.2,2.2,1.3,1.1,8.0,0.8,4.9
Gpr35,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Gpr37,0.8,1.0,4.1,4.4,2.0509258570682114,5.6,2.147727610277467,1.7911893945034771,0.1,0.1,0.1,0.1,2.9,0.1,5.7,1.0,0.9,0.8,1.3,2.7,1.7,4.1,1.4,2.3,2.4,5.8,0.9,1.3145833333334283,1.1340430351077464,1.550993577635022,1.7907147628589037,0.9340251477050561,0.1,0.1,0.9,0.1,0.2,1.2,0.2,0.3,0.2,6.4,8.8,10.1,9.0
Gpr39,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.9,0.1,4.6,2.5,2.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1
Gpr4,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.7,2.3,0.1,0.1,0.3,0.1,0.3,0.1,0.3,0.2
Gpr45,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Gpr50,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.1,0.1,0.1
Gpr52,0.1,0.2,0.1,0.3,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.8,0.3,0.3,0.1,0.1,0.1,0.2,0.5,0.5,0.1,1.8,0.5,0.6,0.2,0.4,0.2,0.7,0.3,0.8,0.1,0.1,0.8,0.1,0.4,0.2,0.1,0.1,0.1,0.1
Gpr55,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Gpr6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6,0.1,0.1,0.3,0.1,0.1,0.1,0.1
Gpr61,0.1,0.1,0.1,0.1,0.4,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Gpr62,0.1,0.1,0.1,0.1,2.0,1.7,5.5,2.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.3,0.5,2.3,4.3,5.2,1.3,1.4,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,1.1,0.1,0.8
Gpr63,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,1.1,0.4,0.7,0.7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.0,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.2,0.2,0.1,0.8,0.7,1.4,0.8
Gpr64,0.1,0.1,0.1,0.1,0.1,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.2
Gpr65,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.7,0.1,0.1,0.2,0.1,1.5,4.5,1.3,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.3,0.1,0.1
Gpr68,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.3,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.3,0.1,0.1,0.1,0.1,0.3,0.1,0.1
Gpr75,0.6437635406996124,7.1,8.3,10.6,2.0509258570682114,1.7215099396916171,10.2,8.9,1.6819386177962752,3.2,6.9,13.8,2.1,2.4,1.8469811179937137,1.7001045322182031,1.73622212243662,1.6495669702851168,1.695895045485194,1.973571108789488,1.2159828352030497,1.6531882857787248,1.5743666392645725,1.2906137992832731,1.4406696764484623,1.3528010784901854,7.4,3.3,3.7,2.3,4.0,2.5,4.4,5.2,3.2,0.1,1.3,4.2,2.5,5.1,4.6,0.4,0.2,1.0,0.3
Gpr77,0.1,0.1,0.1,0.1,0.1,0.5,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.2,1.2,0.6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.2
Gpr82,0.1,0.1,0.4,0.2,0.1,0.1,1.4,0.1,0.7,1.0,1.0,0.1,2.6,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.1,0.2,0.8,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Gpr83,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.1,0.2,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.7,0.1,0.1,0.1,0.4,0.1,0.1,0.1,0.1,0.1,0.1,1.4,1.6,1.8,1.9,0.1,0.1,0.1,0.2
Gpr84,0.1,0.2,0.1,0.1,0.2,1.2,1.5,0.5,0.1,0.1,0.4,0.1,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.7,0.1,0.4,0.6,0.2,4.2,1.1622564258095514,1.3535963052696085,0.4,0.1,0.1,0.1,0.1,0.1,0.2,1.7,0.3,0.6
Gpr85,0.1,0.1,0.1,0.3,0.1,0.1,0.2,0.4,0.1,0.1,0.1,0.1,0.1,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,2.0,0.5,0.1,0.2,0.9,0.1,0.1,0.1,0.1,0.8259673065388305,2.2,0.4,0.8,0.5,0.7,0.3,0.6,0.1,0.5
Gpr87,0.1,0.2,0.1,0.5,0.1,0.1,0.5,0.1,0.1,0.1,0.5,0.1,0.1,0.1,0.7,0.6,0.3,0.6,0.1,0.5,0.7,0.4,0.9,1.9,0.6,0.6,0.1,0.2,0.1,0.1,0.2,0.1,0.2,0.1,0.2,0.1,0.1,0.6,0.9,1.0,1.1,0.2,0.1,0.1,0.1
Gpr88,0.1,0.1,0.7,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,1.8,1.4,2.0,0.2,0.2,0.1,0.5
Gpr97,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Gpr98,0.6437635406996124,1.9,1.8,3.9,2.0509258570682114,1.7215099396916171,2.8,7.5,1.6819386177962752,1.9876584389589567,1.877623820754549,2.4395111865903525,1.5857300073366354,1.781860430805315,1.8469811179937137,1.7001045322182031,1.73622212243662,1.6495669702851168,1.695895045485194,1.973571108789488,1.2159828352030497,1.6531882857787248,1.5743666392645725,1.2906137992832731,1.4406696764484623,1.3528010784901854,2.2,0.4,0.2,0.3,0.8,0.4,0.1,0.1,0.1,0.2,1.2,4.3,0.6450249886416404,1.036262924667785,0.8080763473055375,0.2,0.1,0.1,0.1
Gprasp2,0.4,1.7,2.1,0.6,2.0,2.3,1.8,1.8,0.1,2.7,3.0,0.1,1.1,1.0,0.7,0.8,1.8,1.7,0.6,2.4,0.9,2.0,2.3,1.0,2.2,1.3,10.5,1.2,0.5,1.0,3.2,0.6,0.4,0.2,0.3,0.1,0.3,2.1,1.4,1.7,1.7,3.3,2.0,4.4,2.2
Gprc5a,0.1,8.1,0.7,0.7,0.3,0.1,0.1,0.3,0.8,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Gprc5c,4.3,0.1,0.1,0.1,0.4,1.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.5,1.7,0.8,0.3,2.2,1.1,0.2,0.1,0.5,0.1,0.2,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.5,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Gprc5d,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1
Gprc6a,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Gprin1,0.1,0.2,0.1,0.4,0.1,0.1,0.1,0.1,0.6,0.1,0.9,0.1,2.0,0.9,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.3
Gprin2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Gprin3,0.1,0.1,0.2,1.0,0.2,1.0,1.8,1.2,0.7,1.0,0.7,0.1,0.7,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.2,0.3,0.3,0.1,0.1,0.4,3.6,2.4,0.2,0.5,2.1,0.3,0.783307668617348,1.1622564258095514,7.0,0.1,0.4,1.2,0.6,0.5,1.0,0.1,0.1,0.1,0.1
Gps1,0.8,2.0,0.7,0.7,3.0,0.7,5.4,1.5,5.3,3.7,1.8,7.5,1.5857300073366354,2.1,6.5,2.3,2.1,2.0,1.4,2.0,0.4,0.3,1.4,0.4,0.6,0.4,0.4,0.3,0.3,0.5,0.6,0.2,0.1,0.4,0.6,1.2,1.0,0.3,0.1,0.4,0.1,1.8,1.8,1.8,2.4
Gps2,3.6,8.6,7.7,2.9,4.3,1.3,8.7,4.1,1.6819386177962752,3.3,1.877623820754549,2.4395111865903525,8.5,7.5,8.0,6.6,6.7,5.6,3.9,7.1,2.5,2.0,4.8,1.2,3.0,1.5,2.4,1.8,2.2,3.1,4.5,2.3,0.9,2.3,4.4,2.4,4.5,1.6,1.0,0.9,0.1,4.9,2.9,5.6,5.1
Gpsm1,0.1,0.6,0.2,0.1,0.3,0.1,0.2,0.2,4.8,3.3,2.3,2.2,1.5857300073366354,0.1,0.6,0.2,0.2,0.1,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.3,0.1,0.5,0.5,1.1,0.7,1.3,0.9
Gpsm2,0.6437635406996124,7.0,6.5,10.8,2.0509258570682114,1.7215099396916171,2.147727610277467,1.7911893945034771,7.1,1.9876584389589567,8.8,8.8,4.3,5.5,7.9,9.3,1.73622212243662,9.2,1.695895045485194,9.9,1.2159828352030497,1.6531882857787248,1.5743666392645725,1.2906137992832731,1.4406696764484623,1.3528010784901854,0.1,1.3145833333334283,1.1340430351077464,1.550993577635022,1.7907147628589037,0.9340251477050561,0.4,0.1,0.1,0.6,0.6,4.3,3.1,3.9,0.8080763473055375,2.1,1.3,2.4,1.7
Gpsm3,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.6,0.1,0.1,0.1,0.1,0.3,1.0,1.5,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.5
Gpx1,0.6437635406996124,3.4,0.8,1.3,2.2,6.1,2.147727610277467,1.6,3.1,4.5,1.9,2.4395111865903525,0.1,0.1,3.3,2.2,0.9,0.8,6.2,1.7,1.7,1.7,0.7,0.7,1.6,2.2,0.3,1.3145833333334283,0.9,4.9,3.1,1.8,4.3,1.1622564258095514,1.3535963052696085,4.3,0.8889696071165151,1.6,0.2,2.9,2.0,2.097972619136345,1.7654007805462468,2.587130770372084,2.044973029667064
Gpx2,0.1,0.2,0.1,0.1,0.1,0.1,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1
Gpx3,0.1,2.1934467642466693,1.6881747688635937,4.4,0.1,1.5,5.6,0.5,1.6819386177962752,1.9876584389589567,1.877623820754549,2.4395111865903525,1.5857300073366354,1.781860430805315,0.1,0.2,0.3,0.5,1.2,0.1,0.8,0.5,0.1,0.1,1.0,1.5,0.6,1.7,0.1,0.4,0.6,0.2,1.3,3.2,3.0,0.8259673065388305,0.8889696071165151,1.3,0.4,1.0,0.5,0.1,0.2,0.5,0.1
Gpx4,0.1,3.3,1.2,0.1,3.5,5.9,5.3,2.5,6.1,0.1,5.2,11.3,5.7,5.0,8.8,4.6,5.6,4.0,8.2,4.2,7.2,4.1,2.6,2.3,5.3,3.5,3.0,0.4,1.3,3.8,3.1,1.7,0.3,5.0,6.3,2.4,2.5,0.2,0.1,0.4,0.1,2.3,3.4,3.3,5.5
Gpx5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Gpx6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Gpx7,0.9,8.5,6.8,0.9,1.1,0.1,1.2,0.8,0.1,0.1,2.9,4.1,0.1,6.9,2.4,3.4,3.8,0.8,3.5,2.6,1.3,2.5,1.7,1.3,2.2,2.3,2.3,1.4,0.6,1.3,1.2,0.5,0.4,2.0,2.2,1.8,1.7,0.8,0.1,0.8,0.7,3.3,1.3,2.3,1.3
Gramd1c,0.6437635406996124,1.0,0.6,1.9,4.2,1.7215099396916171,1.3,2.3,0.1,0.9,1.8,2.3,6.8,1.1,9.1,9.7,1.73622212243662,1.6495669702851168,7.6,11.1,6.2,1.6531882857787248,1.5743666392645725,1.2906137992832731,5.4,7.4,0.6,0.4,0.2,0.7,1.7,0.5,0.1,0.1,0.1,0.1,0.4,0.8,1.7,2.1,1.2,0.7,0.1,0.3,0.2
Gramd2,0.1,0.1,0.2,0.1,0.1,0.1,0.5,0.2,0.1,0.1,0.2,0.1,0.1,1.2,0.2,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1
Gramd4,0.6,0.5,0.1,0.4,0.5,0.3,0.3,0.1,1.6,2.3,0.5,0.1,1.0,1.7,1.8,0.9,2.7,0.8,0.8,1.6,0.4,0.9,0.6,0.6,0.5,0.4,0.3,0.1,0.1,0.1,0.3,0.1,0.1,0.4,1.2,0.2,0.1,0.2,0.1,0.3,0.1,4.7,3.9,4.8,4.0
Grap,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.5,0.4,0.1,0.1,0.1,0.1,0.1,0.5,0.2,0.4
Grap2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Grasp,0.1,0.1,0.1,0.1,0.1,0.1,0.6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,1.8,1.0,0.9,1.5,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.3
Grb10,0.2,2.1934467642466693,7.1,1.8,3.7,1.5,5.4,5.9,8.4,5.7,5.8,3.8,5.6,3.3,0.1,0.2,0.1,0.1,0.1,0.2,0.3,0.4,0.3,0.1,0.2,0.6,3.8,2.2,3.8,3.8,2.1,2.6,0.1,0.1,0.2,2.8,0.8889696071165151,2.4,1.3,2.3,1.5,0.3,0.4,0.1,0.7
Grb14,0.1,0.9,1.6,0.5,0.7,0.1,0.3,0.1,4.1,2.8,6.5,1.9,7.4,9.8,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.7,0.1,0.3,0.7,0.4,0.3,0.1,0.1,0.1,0.6,0.2,0.6,0.7,1.2,0.3,3.3,4.3,0.9,4.6
Grb2,0.3,7.3,4.2,3.3,5.1,5.8,10.4,4.9,2.2,7.3,4.3,5.4,6.8,9.6,7.4,5.4,6.7,4.2,8.3,5.6,4.4,3.6,3.1,2.5,4.5,3.2,6.9,5.8,3.3,4.4,3.7,1.6,3.9,1.1622564258095514,1.3535963052696085,2.3,2.0,1.9,0.5,1.9,0.8,3.4,3.4,5.6,4.3
Grb7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Greb1,0.9,0.8,0.6,0.8,2.4,1.7,1.6,0.6,0.1,0.1,0.5,0.5,0.1,0.1,1.4,1.7,1.2,1.6,1.1,2.1,2.0,2.0,2.0,1.0,2.1,2.0,1.4,0.3,0.3,0.3,0.6,0.2,0.1,0.1,0.1,0.1,0.6,0.5,0.5,0.6,0.3,0.4,0.1,0.9,0.2
Greb1l,0.3,0.1,0.1,0.1,0.4,0.1,0.9,0.9,0.1,0.1,0.7,0.7,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.1,0.4,0.1,0.1,0.1,0.2,0.4,0.6,2.1,2.1,1.6,1.6,1.9,0.1,0.1,0.1,0.9,0.1,0.8,0.6,0.9,0.6,0.1,0.1,0.1,0.1
Grem1,0.4,0.1,0.1,0.1,2.0509258570682114,0.5,7.4,6.6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4,0.1,0.1,0.7,0.1,0.3,0.1,0.6,0.4,0.7,2.6,1.1340430351077464,1.550993577635022,5.2,0.9340251477050561,0.1,0.1,0.2,0.2,0.1,0.7,0.2,0.1,0.3,0.1,0.1,0.1,0.1
Grem2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.6,0.5,0.6,0.7,0.1,0.1,0.1,0.1
Grhl2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Grhl3,0.1,0.1,0.2,2.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Grhpr,2.5,9.3,2.6,3.7,2.0509258570682114,8.8,2.147727610277467,1.7911893945034771,1.6819386177962752,0.1,9.7,2.4395111865903525,7.8,3.4,1.8469811179937137,1.7001045322182031,10.0,4.7,1.695895045485194,6.6,1.2159828352030497,7.1,6.9,4.0,6.6,5.1,5.0,7.0,1.1340430351077464,1.550993577635022,9.4,0.9340251477050561,0.1,6.2,5.3,0.8259673065388305,2.9,1.8,0.6,2.6,0.7,3.8,2.3,3.3,2.8
Gria1,0.3,2.1934467642466693,1.3,4.6,1.5,1.6,1.2,1.3,1.6,3.4,3.2,3.0,4.4,5.8,2.3,1.4,0.4,1.4,2.1,1.7,0.5,4.9,1.5,0.5,2.0,1.3,2.1275615745216383,1.1,0.3,0.5,1.2,0.4,0.1,0.1,0.1,0.2,1.2,4.6,2.7,4.4,2.9,4.3,3.6,4.5,5.3
Gria3,0.1,10.2,1.6881747688635937,1.879100059206438,3.1,3.8,8.4,1.7911893945034771,5.8,1.9,6.6,7.5,7.3,3.6,0.2,0.2,0.2,0.9,0.3,0.3,1.0,1.4,0.8,0.2,0.7,1.0,2.1275615745216383,4.4,1.8,4.1,1.7907147628589037,3.7,0.1,0.2,0.1,0.1,1.4,0.9728225326992993,0.6450249886416404,1.036262924667785,0.8080763473055375,0.9,1.8,0.5,1.3
Gria4,0.1,0.8,1.3,2.9,4.2,5.4,8.0,1.7911893945034771,1.5,6.2,1.1,3.2,0.8,2.0,0.4,0.8,1.5,1.6,0.4,1.2,1.0,1.3,1.9,1.2,0.5,2.0,2.1275615745216383,3.9,3.5,4.9,9.6,2.9,0.1,0.1,0.4,0.3,0.7,0.9728225326992993,0.6450249886416404,1.036262924667785,0.8080763473055375,0.7,0.8,0.3,0.7
